"","Code","Sector","SubSector","Date","Weekday","DayofMonth","Month","Year","WeekofYear","DayofYear","Open","High","Low","Close","Volume","Close.Open","Change","High.Low","HMLOL","PriorClose"
"2404","AEG","Financial_Services","Investing/Securities_Companies",2017-09-29,"Friday",29,"September",2017,39,272,1.02,1.02,1,1,104350,-0.02,"down",0.02,0.02,1.005
"2405","AEG","Financial_Services","Investing/Securities_Companies",2017-10-02,"Monday",2,"October",2017,40,275,1.005,1.005,1,1,43598,-0.005,"down",0.005,0.005,1
"2406","AEG","Financial_Services","Investing/Securities_Companies",2017-10-03,"Tuesday",3,"October",2017,40,276,1.015,1.025,1,1.015,204637,0,"up",0.025,0.025,1
"2407","AEG","Financial_Services","Investing/Securities_Companies",2017-10-04,"Wednesday",4,"October",2017,40,277,1.02,1.045,1.005,1.02,182603,0,"up",0.04,0.039801,1.015
"2408","AEG","Financial_Services","Investing/Securities_Companies",2017-10-05,"Thursday",5,"October",2017,40,278,1.02,1.045,1.02,1.035,138870,0.015,"up",0.025,0.0245098,1.02
"2409","AEG","Financial_Services","Investing/Securities_Companies",2017-10-06,"Friday",6,"October",2017,40,279,1.035,1.035,1.035,1.035,143783,0,"up",0,0,1.035
"2410","AEG","Financial_Services","Investing/Securities_Companies",2017-10-09,"Monday",9,"October",2017,41,282,1.04,1.045,1.04,1.045,23623,0.005,"up",0.005,0.00480769,1.035
"2411","AEG","Financial_Services","Investing/Securities_Companies",2017-10-10,"Tuesday",10,"October",2017,41,283,1.045,1.06,1.045,1.05,117480,0.005,"up",0.015,0.0143541,1.045
"2412","AEG","Financial_Services","Investing/Securities_Companies",2017-10-11,"Wednesday",11,"October",2017,41,284,1.06,1.06,1.05,1.06,178523,0,"up",0.01,0.00952381,1.05
"2413","AEG","Financial_Services","Investing/Securities_Companies",2017-10-12,"Thursday",12,"October",2017,41,285,1.06,1.065,1.055,1.065,335361,0.005,"up",0.01,0.00947867,1.06
"2414","AEG","Financial_Services","Investing/Securities_Companies",2017-10-13,"Friday",13,"October",2017,41,286,1.065,1.085,1.065,1.085,21840,0.02,"up",0.02,0.0187793,1.065
"2415","AEG","Financial_Services","Investing/Securities_Companies",2017-10-16,"Monday",16,"October",2017,42,289,1.07,1.085,1.07,1.08,62001,0.01,"up",0.015,0.0140187,1.085
"2416","AEG","Financial_Services","Investing/Securities_Companies",2017-10-17,"Tuesday",17,"October",2017,42,290,1.08,1.08,1.075,1.08,99751,0,"up",0.005,0.00465116,1.08
"2417","AEG","Financial_Services","Investing/Securities_Companies",2017-10-18,"Wednesday",18,"October",2017,42,291,1.08,1.08,1.07,1.075,79040,-0.005,"down",0.01,0.00934579,1.08
"2418","AEG","Financial_Services","Investing/Securities_Companies",2017-10-19,"Thursday",19,"October",2017,42,292,1.075,1.075,1.065,1.065,29960,-0.01,"down",0.01,0.00938967,1.075
"2419","AEG","Financial_Services","Investing/Securities_Companies",2017-10-20,"Friday",20,"October",2017,42,293,1.07,1.08,1.06,1.08,119245,0.01,"up",0.02,0.0188679,1.065
"2420","AEG","Financial_Services","Investing/Securities_Companies",2017-10-23,"Monday",23,"October",2017,43,296,1.055,1.08,1.05,1.075,99520,0.02,"up",0.03,0.0285714,1.08
"2421","AEG","Financial_Services","Investing/Securities_Companies",2017-10-24,"Tuesday",24,"October",2017,43,297,1.07,1.09,1.055,1.09,272138,0.02,"up",0.035,0.0331754,1.075
"2422","AEG","Financial_Services","Investing/Securities_Companies",2017-10-25,"Wednesday",25,"October",2017,43,298,1.085,1.085,1.075,1.075,17500,-0.01,"down",0.01,0.00930233,1.09
"2423","AEG","Financial_Services","Investing/Securities_Companies",2017-10-26,"Thursday",26,"October",2017,43,299,1.08,1.09,1.055,1.08,71210,0,"up",0.035,0.0331754,1.075
"2424","AEG","Financial_Services","Investing/Securities_Companies",2017-10-27,"Friday",27,"October",2017,43,300,1.08,1.085,1.08,1.085,18000,0.005,"up",0.005,0.00462963,1.08
"2425","AEG","Financial_Services","Investing/Securities_Companies",2017-10-30,"Monday",30,"October",2017,44,303,1.08,1.09,1.07,1.08,41193,0,"up",0.02,0.0186916,1.085
"2426","AEG","Financial_Services","Investing/Securities_Companies",2017-10-31,"Tuesday",31,"October",2017,44,304,1.085,1.1,1.085,1.1,159262,0.015,"up",0.015,0.0138249,1.08
"2427","AEG","Financial_Services","Investing/Securities_Companies",2017-11-01,"Wednesday",1,"November",2017,44,305,1.095,1.095,1.095,1.095,34600,0,"up",0,0,1.1
"2428","AEG","Financial_Services","Investing/Securities_Companies",2017-11-02,"Thursday",2,"November",2017,44,306,1.09,1.09,1.08,1.08,37439,-0.01,"down",0.01,0.00925926,1.095
"2429","AEG","Financial_Services","Investing/Securities_Companies",2017-11-03,"Friday",3,"November",2017,44,307,1.08,1.095,1.08,1.095,43620,0.015,"up",0.015,0.0138889,1.08
"2430","AEG","Financial_Services","Investing/Securities_Companies",2017-11-06,"Monday",6,"November",2017,45,310,1.095,1.11,1.095,1.11,198113,0.015,"up",0.015,0.0136986,1.095
"2431","AEG","Financial_Services","Investing/Securities_Companies",2017-11-07,"Tuesday",7,"November",2017,45,311,1.105,1.11,1.1,1.11,135498,0.005,"up",0.01,0.00909091,1.11
"2432","AEG","Financial_Services","Investing/Securities_Companies",2017-11-08,"Wednesday",8,"November",2017,45,312,1.105,1.105,1.095,1.095,139690,-0.01,"down",0.01,0.00913242,1.11
"2433","AEG","Financial_Services","Investing/Securities_Companies",2017-11-09,"Thursday",9,"November",2017,45,313,1.1,1.1,1.095,1.1,185230,0,"up",0.005,0.00456621,1.095
"2434","AEG","Financial_Services","Investing/Securities_Companies",2017-11-10,"Friday",10,"November",2017,45,314,1.095,1.1,1.095,1.095,61943,0,"up",0.005,0.00456621,1.1
"2435","AEG","Financial_Services","Investing/Securities_Companies",2017-11-13,"Monday",13,"November",2017,46,317,1.1,1.105,1.095,1.1,227437,0,"up",0.01,0.00913242,1.095
"2436","AEG","Financial_Services","Investing/Securities_Companies",2017-11-14,"Tuesday",14,"November",2017,46,318,1.105,1.115,1.095,1.105,612477,0,"up",0.02,0.0182648,1.1
"2437","AEG","Financial_Services","Investing/Securities_Companies",2017-11-15,"Wednesday",15,"November",2017,46,319,1.105,1.11,1.1,1.1,180917,-0.005,"down",0.01,0.00909091,1.105
"2438","AEG","Financial_Services","Investing/Securities_Companies",2017-11-16,"Thursday",16,"November",2017,46,320,1.1,1.1,1.085,1.1,136374,0,"up",0.015,0.0138249,1.1
"2439","AEG","Financial_Services","Investing/Securities_Companies",2017-11-17,"Friday",17,"November",2017,46,321,1.1,1.12,1.1,1.11,488100,0.01,"up",0.02,0.0181818,1.1
"2440","AEG","Financial_Services","Investing/Securities_Companies",2017-11-20,"Monday",20,"November",2017,47,324,1.105,1.11,1.102,1.105,164955,0,"up",0.008,0.00725953,1.11
"2441","AEG","Financial_Services","Investing/Securities_Companies",2017-11-21,"Tuesday",21,"November",2017,47,325,1.105,1.11,1.09,1.105,314329,0,"up",0.02,0.0183486,1.105
"2442","AEG","Financial_Services","Investing/Securities_Companies",2017-11-22,"Wednesday",22,"November",2017,47,326,1.105,1.105,1.08,1.1,51258,-0.005,"down",0.025,0.0231481,1.105
"2443","AEG","Financial_Services","Investing/Securities_Companies",2017-11-23,"Thursday",23,"November",2017,47,327,1.09,1.09,1.065,1.065,114000,-0.025,"down",0.025,0.0234742,1.1
"2444","AEG","Financial_Services","Investing/Securities_Companies",2017-11-24,"Friday",24,"November",2017,47,328,1.075,1.08,1.07,1.07,61892,-0.005,"down",0.01,0.00934579,1.065
"2445","AEG","Financial_Services","Investing/Securities_Companies",2017-11-27,"Monday",27,"November",2017,48,331,1.075,1.095,1.075,1.095,147803,0.02,"up",0.02,0.0186047,1.07
"2446","AEG","Financial_Services","Investing/Securities_Companies",2017-11-28,"Tuesday",28,"November",2017,48,332,1.095,1.1,1.09,1.1,103240,0.005,"up",0.01,0.00917431,1.095
"2447","AEG","Financial_Services","Investing/Securities_Companies",2017-11-29,"Wednesday",29,"November",2017,48,333,1.095,1.1,1.09,1.1,14000,0.005,"up",0.01,0.00917431,1.1
"2448","AEG","Financial_Services","Investing/Securities_Companies",2017-11-30,"Thursday",30,"November",2017,48,334,1.09,1.09,1.08,1.09,143239,0,"up",0.01,0.00925926,1.1
"2449","AEG","Financial_Services","Investing/Securities_Companies",2017-12-01,"Friday",1,"December",2017,48,335,1.085,1.085,1.08,1.08,64000,-0.005,"down",0.005,0.00462963,1.09
"2450","AEG","Financial_Services","Investing/Securities_Companies",2017-12-04,"Monday",4,"December",2017,49,338,1.08,1.09,1.065,1.065,205152,-0.015,"down",0.025,0.0234742,1.08
"2451","AEG","Financial_Services","Investing/Securities_Companies",2017-12-05,"Tuesday",5,"December",2017,49,339,1.07,1.075,1.025,1.065,154321,-0.005,"down",0.05,0.0487805,1.065
"2452","AEG","Financial_Services","Investing/Securities_Companies",2017-12-06,"Wednesday",6,"December",2017,49,340,1.035,1.06,1.035,1.06,20542,0.025,"up",0.025,0.0241546,1.065
"2453","AEG","Financial_Services","Investing/Securities_Companies",2017-12-07,"Thursday",7,"December",2017,49,341,1.05,1.055,1.02,1.055,240323,0.005,"up",0.035,0.0343137,1.06
"2454","AEG","Financial_Services","Investing/Securities_Companies",2017-12-08,"Friday",8,"December",2017,49,342,1.045,1.05,1.015,1.045,120286,0,"up",0.035,0.0344828,1.055
"2455","AEG","Financial_Services","Investing/Securities_Companies",2017-12-11,"Monday",11,"December",2017,50,345,1.035,1.04,1,1.02,261200,-0.015,"down",0.04,0.04,1.045
"2456","AEG","Financial_Services","Investing/Securities_Companies",2017-12-12,"Tuesday",12,"December",2017,50,346,1.025,1.03,1.01,1.03,125402,0.005,"up",0.02,0.019802,1.02
"2457","AEG","Financial_Services","Investing/Securities_Companies",2017-12-13,"Wednesday",13,"December",2017,50,347,1.02,1.03,1.02,1.025,10684,0.005,"up",0.01,0.00980392,1.03
"2458","AEG","Financial_Services","Investing/Securities_Companies",2017-12-14,"Thursday",14,"December",2017,50,348,1.025,1.04,1.02,1.04,84108,0.015,"up",0.02,0.0196078,1.025
"2459","AEG","Financial_Services","Investing/Securities_Companies",2017-12-15,"Friday",15,"December",2017,50,349,1.04,1.07,1.04,1.065,98137,0.025,"up",0.03,0.0288462,1.04
"2460","AEG","Financial_Services","Investing/Securities_Companies",2017-12-18,"Monday",18,"December",2017,51,352,1.06,1.07,1.06,1.07,168229,0.01,"up",0.01,0.00943396,1.065
"2461","AEG","Financial_Services","Investing/Securities_Companies",2017-12-19,"Tuesday",19,"December",2017,51,353,1.07,1.07,1.07,1.07,61056,0,"up",0,0,1.07
"2462","AEG","Financial_Services","Investing/Securities_Companies",2017-12-20,"Wednesday",20,"December",2017,51,354,1.065,1.07,1.06,1.07,269524,0.005,"up",0.01,0.00943396,1.07
"2463","AEG","Financial_Services","Investing/Securities_Companies",2017-12-21,"Thursday",21,"December",2017,51,355,1.07,1.08,1.05,1.05,215297,-0.02,"down",0.03,0.0285714,1.07
"2464","AEG","Financial_Services","Investing/Securities_Companies",2017-12-22,"Friday",22,"December",2017,51,356,1.04,1.05,1.035,1.05,45662,0.01,"up",0.015,0.0144928,1.05
"2465","AEG","Financial_Services","Investing/Securities_Companies",2017-12-27,"Wednesday",27,"December",2017,52,361,1.06,1.06,1.05,1.06,18296,0,"up",0.01,0.00952381,1.05
"2466","AEG","Financial_Services","Investing/Securities_Companies",2017-12-28,"Thursday",28,"December",2017,52,362,1.06,1.06,1.05,1.05,41354,-0.01,"down",0.01,0.00952381,1.06
"2467","AEG","Financial_Services","Investing/Securities_Companies",2017-12-29,"Friday",29,"December",2017,52,363,1.055,1.055,1.055,1.055,0,0,"up",0,0,1.05
"2468","AEG","Financial_Services","Investing/Securities_Companies",2018-01-02,"Tuesday",2,"January",2018,0,2,1.055,1.055,1.055,1.055,10000,0,"up",0,0,1.055
"2469","AEG","Financial_Services","Investing/Securities_Companies",2018-01-03,"Wednesday",3,"January",2018,0,3,1.06,1.075,1.055,1.075,28082,0.015,"up",0.02,0.0189573,1.055
"2470","AEG","Financial_Services","Investing/Securities_Companies",2018-01-04,"Thursday",4,"January",2018,0,4,1.06,1.075,1.06,1.075,14368,0.015,"up",0.015,0.0141509,1.075
"2471","AEG","Financial_Services","Investing/Securities_Companies",2018-01-05,"Friday",5,"January",2018,0,5,1.055,1.065,1.055,1.065,56072,0.01,"up",0.01,0.00947867,1.075
"2472","AEG","Financial_Services","Investing/Securities_Companies",2018-01-08,"Monday",8,"January",2018,1,8,1.065,1.07,1.065,1.065,44828,0,"up",0.005,0.00469484,1.065
"2473","AEG","Financial_Services","Investing/Securities_Companies",2018-01-09,"Tuesday",9,"January",2018,1,9,1.065,1.085,1.065,1.085,151570,0.02,"up",0.02,0.0187793,1.065
"2474","AEG","Financial_Services","Investing/Securities_Companies",2018-01-10,"Wednesday",10,"January",2018,1,10,1.08,1.08,1.075,1.075,52469,-0.005,"down",0.005,0.00465116,1.085
"2475","AEG","Financial_Services","Investing/Securities_Companies",2018-01-11,"Thursday",11,"January",2018,1,11,1.07,1.07,1.065,1.07,65680,0,"up",0.005,0.00469484,1.075
"2476","AEG","Financial_Services","Investing/Securities_Companies",2018-01-12,"Friday",12,"January",2018,1,12,1.07,1.07,1.06,1.06,314419,-0.01,"down",0.01,0.00943396,1.07
"2477","AEG","Financial_Services","Investing/Securities_Companies",2018-01-15,"Monday",15,"January",2018,2,15,1.065,1.075,1.065,1.07,70084,0.005,"up",0.01,0.00938967,1.06
"2478","AEG","Financial_Services","Investing/Securities_Companies",2018-01-16,"Tuesday",16,"January",2018,2,16,1.07,1.08,1.065,1.065,282501,-0.005,"down",0.015,0.0140845,1.07
"2479","AEG","Financial_Services","Investing/Securities_Companies",2018-01-17,"Wednesday",17,"January",2018,2,17,1.07,1.075,1.065,1.075,117398,0.005,"up",0.01,0.00938967,1.065
"2480","AEG","Financial_Services","Investing/Securities_Companies",2018-01-18,"Thursday",18,"January",2018,2,18,1.075,1.075,1.06,1.075,111470,0,"up",0.015,0.0141509,1.075
"2481","AEG","Financial_Services","Investing/Securities_Companies",2018-01-19,"Friday",19,"January",2018,2,19,1.07,1.07,1.055,1.065,91584,-0.005,"down",0.015,0.014218,1.075
"2482","AEG","Financial_Services","Investing/Securities_Companies",2018-01-22,"Monday",22,"January",2018,3,22,1.06,1.07,1.06,1.07,159628,0.01,"up",0.01,0.00943396,1.065
"2483","AEG","Financial_Services","Investing/Securities_Companies",2018-01-23,"Tuesday",23,"January",2018,3,23,1.06,1.075,1.06,1.07,194603,0.01,"up",0.015,0.0141509,1.07
"2484","AEG","Financial_Services","Investing/Securities_Companies",2018-01-24,"Wednesday",24,"January",2018,3,24,1.065,1.08,1.065,1.07,35882,0.005,"up",0.015,0.0140845,1.07
"2485","AEG","Financial_Services","Investing/Securities_Companies",2018-01-25,"Thursday",25,"January",2018,3,25,1.08,1.08,1.07,1.08,99852,0,"up",0.01,0.00934579,1.07
"2486","AEG","Financial_Services","Investing/Securities_Companies",2018-01-29,"Monday",29,"January",2018,4,29,1.08,1.08,1.075,1.08,12639,0,"up",0.005,0.00465116,1.08
"2487","AEG","Financial_Services","Investing/Securities_Companies",2018-01-30,"Tuesday",30,"January",2018,4,30,1.085,1.095,1.085,1.095,187001,0.01,"up",0.01,0.00921659,1.08
"2488","AEG","Financial_Services","Investing/Securities_Companies",2018-01-31,"Wednesday",31,"January",2018,4,31,1.095,1.095,1.08,1.085,108465,-0.01,"down",0.015,0.0138889,1.095
"2489","AEG","Financial_Services","Investing/Securities_Companies",2018-02-01,"Thursday",1,"February",2018,4,32,1.085,1.095,1.085,1.095,76327,0.01,"up",0.01,0.00921659,1.085
"2490","AEG","Financial_Services","Investing/Securities_Companies",2018-02-02,"Friday",2,"February",2018,4,33,1.09,1.1,1.09,1.1,72589,0.01,"up",0.01,0.00917431,1.095
"2491","AEG","Financial_Services","Investing/Securities_Companies",2018-02-05,"Monday",5,"February",2018,5,36,1.085,1.095,1.085,1.09,133741,0.005,"up",0.01,0.00921659,1.1
"2492","AEG","Financial_Services","Investing/Securities_Companies",2018-02-06,"Tuesday",6,"February",2018,5,37,1.07,1.08,1.06,1.065,240051,-0.005,"down",0.02,0.0188679,1.09
"2493","AEG","Financial_Services","Investing/Securities_Companies",2018-02-07,"Wednesday",7,"February",2018,5,38,1.075,1.085,1.06,1.07,237333,-0.005,"down",0.025,0.0235849,1.065
"2494","AEG","Financial_Services","Investing/Securities_Companies",2018-02-08,"Thursday",8,"February",2018,5,39,1.08,1.085,1.07,1.08,158129,0,"up",0.015,0.0140187,1.07
"2495","AEG","Financial_Services","Investing/Securities_Companies",2018-02-09,"Friday",9,"February",2018,5,40,1.065,1.08,1.06,1.06,269563,-0.005,"down",0.02,0.0188679,1.08
"2496","AEG","Financial_Services","Investing/Securities_Companies",2018-02-12,"Monday",12,"February",2018,6,43,1.08,1.08,1.05,1.055,44893,-0.025,"down",0.03,0.0285714,1.06
"2497","AEG","Financial_Services","Investing/Securities_Companies",2018-02-13,"Tuesday",13,"February",2018,6,44,1.075,1.08,1.065,1.08,81671,0.005,"up",0.015,0.0140845,1.055
"2498","AEG","Financial_Services","Investing/Securities_Companies",2018-02-14,"Wednesday",14,"February",2018,6,45,1.07,1.085,1.065,1.085,137667,0.015,"up",0.02,0.0187793,1.08
"2499","AEG","Financial_Services","Investing/Securities_Companies",2018-02-15,"Thursday",15,"February",2018,6,46,1.07,1.09,1.065,1.085,66706,0.015,"up",0.025,0.0234742,1.085
"2500","AEG","Financial_Services","Investing/Securities_Companies",2018-02-16,"Friday",16,"February",2018,6,47,1.075,1.08,1.065,1.07,88118,-0.005,"down",0.015,0.0140845,1.085
"2501","AEG","Financial_Services","Investing/Securities_Companies",2018-02-19,"Monday",19,"February",2018,7,50,1.07,1.08,1.07,1.08,76250,0.01,"up",0.01,0.00934579,1.07
"2502","AEG","Financial_Services","Investing/Securities_Companies",2018-02-20,"Tuesday",20,"February",2018,7,51,1.075,1.085,1.075,1.085,36077,0.01,"up",0.01,0.00930233,1.08
"2503","AEG","Financial_Services","Investing/Securities_Companies",2018-02-21,"Wednesday",21,"February",2018,7,52,1.08,1.085,1.07,1.085,99342,0.005,"up",0.015,0.0140187,1.085
"2504","AEG","Financial_Services","Investing/Securities_Companies",2018-02-22,"Thursday",22,"February",2018,7,53,1.08,1.08,1.07,1.07,267793,-0.01,"down",0.01,0.00934579,1.085
"2505","AEG","Financial_Services","Investing/Securities_Companies",2018-02-23,"Friday",23,"February",2018,7,54,1.08,1.085,1.07,1.075,170938,-0.005,"down",0.015,0.0140187,1.07
"2506","AEG","Financial_Services","Investing/Securities_Companies",2018-02-26,"Monday",26,"February",2018,8,57,1.075,1.075,1.065,1.07,73191,-0.005,"down",0.01,0.00938967,1.075
"2507","AEG","Financial_Services","Investing/Securities_Companies",2018-02-27,"Tuesday",27,"February",2018,8,58,1.07,1.07,1.065,1.07,78501,0,"up",0.005,0.00469484,1.07
"2508","AEG","Financial_Services","Investing/Securities_Companies",2018-02-28,"Wednesday",28,"February",2018,8,59,1.07,1.07,1.065,1.07,85096,0,"up",0.005,0.00469484,1.07
"2509","AEG","Financial_Services","Investing/Securities_Companies",2018-03-01,"Thursday",1,"March",2018,8,60,1.075,1.08,1.07,1.08,125736,0.005,"up",0.01,0.00934579,1.07
"2510","AEG","Financial_Services","Investing/Securities_Companies",2018-03-02,"Friday",2,"March",2018,8,61,1.08,1.08,1.07,1.07,103879,-0.01,"down",0.01,0.00934579,1.08
"2511","AEG","Financial_Services","Investing/Securities_Companies",2018-03-05,"Monday",5,"March",2018,9,64,1.065,1.07,1.06,1.07,11897,0.005,"up",0.01,0.00943396,1.07
"2512","AEG","Financial_Services","Investing/Securities_Companies",2018-03-06,"Tuesday",6,"March",2018,9,65,1.06,1.06,1.05,1.05,106849,-0.01,"down",0.01,0.00952381,1.07
"2513","AEG","Financial_Services","Investing/Securities_Companies",2018-03-07,"Wednesday",7,"March",2018,9,66,1.055,1.06,1.055,1.06,86717,0.005,"up",0.005,0.00473934,1.05
"2514","AEG","Financial_Services","Investing/Securities_Companies",2018-03-08,"Thursday",8,"March",2018,9,67,1.06,1.07,1.055,1.07,111934,0.01,"up",0.015,0.014218,1.06
"2515","AEG","Financial_Services","Investing/Securities_Companies",2018-03-09,"Friday",9,"March",2018,9,68,1.07,1.07,1.055,1.06,104250,-0.01,"down",0.015,0.014218,1.07
"2516","AEG","Financial_Services","Investing/Securities_Companies",2018-03-12,"Monday",12,"March",2018,10,71,1.06,1.06,1.055,1.055,81540,-0.005,"down",0.005,0.00473934,1.06
"2517","AEG","Financial_Services","Investing/Securities_Companies",2018-03-13,"Tuesday",13,"March",2018,10,72,1.06,1.06,1.05,1.06,159431,0,"up",0.01,0.00952381,1.055
"2518","AEG","Financial_Services","Investing/Securities_Companies",2018-03-14,"Wednesday",14,"March",2018,10,73,1.06,1.06,1.04,1.05,118071,-0.01,"down",0.02,0.0192308,1.06
"2519","AEG","Financial_Services","Investing/Securities_Companies",2018-03-15,"Thursday",15,"March",2018,10,74,1.045,1.06,1.04,1.06,53012,0.015,"up",0.02,0.0192308,1.05
"2520","AEG","Financial_Services","Investing/Securities_Companies",2018-03-16,"Friday",16,"March",2018,10,75,1.05,1.06,1.05,1.06,164000,0.01,"up",0.01,0.00952381,1.06
"2521","AEG","Financial_Services","Investing/Securities_Companies",2018-03-19,"Monday",19,"March",2018,11,78,1.05,1.05,1.045,1.05,85000,0,"up",0.005,0.00478469,1.06
"2522","AEG","Financial_Services","Investing/Securities_Companies",2018-03-20,"Tuesday",20,"March",2018,11,79,1.055,1.065,1.05,1.065,144699,0.01,"up",0.015,0.0142857,1.05
"2523","AEG","Financial_Services","Investing/Securities_Companies",2018-03-21,"Wednesday",21,"March",2018,11,80,1.055,1.055,1.055,1.055,42750,0,"up",0,0,1.065
"2524","AEG","Financial_Services","Investing/Securities_Companies",2018-03-22,"Thursday",22,"March",2018,11,81,1.06,1.06,1.055,1.055,253715,-0.005,"down",0.005,0.00473934,1.055
"2525","AEG","Financial_Services","Investing/Securities_Companies",2018-03-23,"Friday",23,"March",2018,11,82,1.06,1.07,1.055,1.055,229627,-0.005,"down",0.015,0.014218,1.055
"2526","AEG","Financial_Services","Investing/Securities_Companies",2018-03-26,"Monday",26,"March",2018,12,85,1.06,1.095,1.06,1.08,554608,0.02,"up",0.035,0.0330189,1.055
"2527","AEG","Financial_Services","Investing/Securities_Companies",2018-03-27,"Tuesday",27,"March",2018,12,86,1.07,1.08,1.07,1.07,174037,0,"up",0.01,0.00934579,1.08
"2528","AEG","Financial_Services","Investing/Securities_Companies",2018-03-28,"Wednesday",28,"March",2018,12,87,1.07,1.08,1.06,1.06,217681,-0.01,"down",0.02,0.0188679,1.07
"2529","AEG","Financial_Services","Investing/Securities_Companies",2018-03-29,"Thursday",29,"March",2018,12,88,1.04,1.055,1.035,1.055,19607,0.015,"up",0.02,0.0193237,1.06
"2530","AEG","Financial_Services","Investing/Securities_Companies",2018-04-03,"Tuesday",3,"April",2018,13,93,1.055,1.06,1.035,1.035,134638,-0.02,"down",0.025,0.0241546,1.055
"2531","AEG","Financial_Services","Investing/Securities_Companies",2018-04-04,"Wednesday",4,"April",2018,13,94,1.05,1.05,1.035,1.045,109652,-0.005,"down",0.015,0.0144928,1.035
"2532","AEG","Financial_Services","Investing/Securities_Companies",2018-04-05,"Thursday",5,"April",2018,13,95,1.04,1.04,1.02,1.03,90493,-0.01,"down",0.02,0.0196078,1.045
"2533","AEG","Financial_Services","Investing/Securities_Companies",2018-04-06,"Friday",6,"April",2018,13,96,1.025,1.03,1,1,190907,-0.025,"down",0.03,0.03,1.03
"2534","AEG","Financial_Services","Investing/Securities_Companies",2018-04-09,"Monday",9,"April",2018,14,99,1.035,1.06,1.035,1.04,188996,0.005,"up",0.025,0.0241546,1
"2535","AEG","Financial_Services","Investing/Securities_Companies",2018-04-10,"Tuesday",10,"April",2018,14,100,1.04,1.06,1.04,1.05,101418,0.01,"up",0.02,0.0192308,1.04
"2536","AEG","Financial_Services","Investing/Securities_Companies",2018-04-11,"Wednesday",11,"April",2018,14,101,1.055,1.055,1.04,1.04,38071,-0.015,"down",0.015,0.0144231,1.05
"3805","AMP","Financial_Services","Insurance_Companies",2017-01-09,"Monday",9,"January",2017,2,9,5.29,5.37,5.29,5.32,8359999,0.03,"up",0.08,0.0151229,5.32
"3806","AMP","Financial_Services","Insurance_Companies",2017-01-10,"Tuesday",10,"January",2017,2,10,5.3,5.31,5.21,5.23,8199999,-0.07,"down",0.1,0.0191939,5.32
"3807","AMP","Financial_Services","Insurance_Companies",2017-01-11,"Wednesday",11,"January",2017,2,11,5.21,5.24,5.17,5.23,7510000,0.02,"up",0.07,0.0135397,5.23
"3808","AMP","Financial_Services","Insurance_Companies",2017-01-12,"Thursday",12,"January",2017,2,12,5.23,5.27,5.19,5.22,6880000,-0.01,"down",0.08,0.0154143,5.23
"3809","AMP","Financial_Services","Insurance_Companies",2017-01-13,"Friday",13,"January",2017,2,13,5.22,5.225,5.12,5.15,4810000,-0.07,"down",0.105,0.0205078,5.22
"3810","AMP","Financial_Services","Insurance_Companies",2017-01-16,"Monday",16,"January",2017,3,16,5.18,5.21,5.15,5.17,2820000,-0.01,"down",0.06,0.0116505,5.15
"3811","AMP","Financial_Services","Insurance_Companies",2017-01-17,"Tuesday",17,"January",2017,3,17,5.14,5.155,5.09,5.12,3370000,-0.02,"down",0.065,0.0127701,5.17
"3812","AMP","Financial_Services","Insurance_Companies",2017-01-18,"Wednesday",18,"January",2017,3,18,5.11,5.13,5.075,5.08,3960000,-0.03,"down",0.055,0.0108374,5.12
"3813","AMP","Financial_Services","Insurance_Companies",2017-01-19,"Thursday",19,"January",2017,3,19,5.09,5.11,5.06,5.08,5450000,-0.01,"down",0.05,0.00988142,5.08
"3814","AMP","Financial_Services","Insurance_Companies",2017-01-20,"Friday",20,"January",2017,3,20,5.05,5.08,5.015,5.03,4240000,-0.02,"down",0.065,0.0129611,5.08
"3815","AMP","Financial_Services","Insurance_Companies",2017-01-23,"Monday",23,"January",2017,4,23,5.06,5.075,4.96,4.99,5880000,-0.07,"down",0.115,0.0231855,5.03
"3816","AMP","Financial_Services","Insurance_Companies",2017-01-24,"Tuesday",24,"January",2017,4,24,4.99,5.025,4.96,5,3980000,0.01,"up",0.065,0.0131048,4.99
"3817","AMP","Financial_Services","Insurance_Companies",2017-01-25,"Wednesday",25,"January",2017,4,25,5.04,5.075,4.98,5.01,5670000,-0.03,"down",0.095,0.0190763,5
"3818","AMP","Financial_Services","Insurance_Companies",2017-01-27,"Friday",27,"January",2017,4,27,5.03,5.11,5,5.1,3870000,0.07,"up",0.11,0.022,5.01
"3819","AMP","Financial_Services","Insurance_Companies",2017-01-30,"Monday",30,"January",2017,5,30,5.08,5.11,5.05,5.09,4340000,0.01,"up",0.06,0.0118812,5.1
"3820","AMP","Financial_Services","Insurance_Companies",2017-01-31,"Tuesday",31,"January",2017,5,31,5.08,5.08,4.96,5,9970000,-0.08,"down",0.12,0.0241935,5.09
"3821","AMP","Financial_Services","Insurance_Companies",2017-02-01,"Wednesday",1,"February",2017,5,32,4.98,5.08,4.965,5.05,6780000,0.07,"up",0.115,0.0231621,5
"3822","AMP","Financial_Services","Insurance_Companies",2017-02-02,"Thursday",2,"February",2017,5,33,5.08,5.1,5.05,5.07,12410000,-0.01,"down",0.05,0.00990099,5.05
"3823","AMP","Financial_Services","Insurance_Companies",2017-02-03,"Friday",3,"February",2017,5,34,5.1,5.12,5.04,5.06,6800000,-0.04,"down",0.08,0.015873,5.07
