"","Code","Sector","SubSector","Date","Weekday","DayofMonth","Month","Year","WeekofYear","DayofYear","Open","High","Low","Close","Volume","Close.Open","Change","High.Low","HMLOL","PriorClose"
"1144","AAC","Agriculture","Farming",2017-10-11,"Wednesday",11,"October",2017,41,284,1.48,1.49,1.47,1.48,1040000,0,"up",0.02,0.0136054,1.485
"1145","AAC","Agriculture","Farming",2017-10-12,"Thursday",12,"October",2017,41,285,1.475,1.505,1.475,1.475,1480000,0,"up",0.03,0.020339,1.48
"1146","AAC","Agriculture","Farming",2017-10-13,"Friday",13,"October",2017,41,286,1.48,1.51,1.472,1.5,1250000,0.02,"up",0.038,0.0258152,1.475
"1147","AAC","Agriculture","Farming",2017-10-16,"Monday",16,"October",2017,42,289,1.505,1.542,1.505,1.53,943805,0.025,"up",0.037,0.0245847,1.5
"1148","AAC","Agriculture","Farming",2017-10-17,"Tuesday",17,"October",2017,42,290,1.535,1.545,1.512,1.525,713808,-0.01,"down",0.033,0.0218254,1.53
"1149","AAC","Agriculture","Farming",2017-10-18,"Wednesday",18,"October",2017,42,291,1.53,1.54,1.515,1.515,798539,-0.015,"down",0.025,0.0165017,1.525
"1150","AAC","Agriculture","Farming",2017-10-19,"Thursday",19,"October",2017,42,292,1.51,1.54,1.51,1.54,854634,0.03,"up",0.03,0.0198675,1.515
"1151","AAC","Agriculture","Farming",2017-10-20,"Friday",20,"October",2017,42,293,1.54,1.555,1.515,1.525,1100000,-0.015,"down",0.04,0.0264026,1.54
"1152","AAC","Agriculture","Farming",2017-10-23,"Monday",23,"October",2017,43,296,1.525,1.537,1.52,1.535,597379,0.01,"up",0.017,0.0111842,1.525
"1153","AAC","Agriculture","Farming",2017-10-24,"Tuesday",24,"October",2017,43,297,1.535,1.535,1.52,1.525,499852,-0.01,"down",0.015,0.00986842,1.535
"1154","AAC","Agriculture","Farming",2017-10-25,"Wednesday",25,"October",2017,43,298,1.535,1.54,1.5,1.53,878186,-0.005,"down",0.04,0.0266667,1.525
"1155","AAC","Agriculture","Farming",2017-10-26,"Thursday",26,"October",2017,43,299,1.53,1.54,1.505,1.515,937161,-0.015,"down",0.035,0.0232558,1.53
"1156","AAC","Agriculture","Farming",2017-10-27,"Friday",27,"October",2017,43,300,1.515,1.515,1.46,1.48,1620000,-0.035,"down",0.055,0.0376712,1.515
"1157","AAC","Agriculture","Farming",2017-10-30,"Monday",30,"October",2017,44,303,1.49,1.5,1.46,1.47,1470000,-0.02,"down",0.04,0.0273973,1.48
"1158","AAC","Agriculture","Farming",2017-10-31,"Tuesday",31,"October",2017,44,304,1.47,1.5,1.46,1.47,4960000,0,"up",0.04,0.0273973,1.47
"1159","AAC","Agriculture","Farming",2017-11-01,"Wednesday",1,"November",2017,44,305,1.48,1.515,1.465,1.51,1620000,0.03,"up",0.05,0.0341297,1.47
"1160","AAC","Agriculture","Farming",2017-11-02,"Thursday",2,"November",2017,44,306,1.52,1.535,1.5,1.5,2350000,-0.02,"down",0.035,0.0233333,1.51
"1161","AAC","Agriculture","Farming",2017-11-03,"Friday",3,"November",2017,44,307,1.53,1.54,1.51,1.535,1950000,0.005,"up",0.03,0.0198675,1.5
"1162","AAC","Agriculture","Farming",2017-11-06,"Monday",6,"November",2017,45,310,1.535,1.58,1.53,1.58,1480000,0.045,"up",0.05,0.0326797,1.535
"1163","AAC","Agriculture","Farming",2017-11-07,"Tuesday",7,"November",2017,45,311,1.58,1.61,1.56,1.605,1200000,0.025,"up",0.05,0.0320513,1.58
"1164","AAC","Agriculture","Farming",2017-11-08,"Wednesday",8,"November",2017,45,312,1.595,1.605,1.57,1.6,1180000,0.005,"up",0.035,0.022293,1.605
"1165","AAC","Agriculture","Farming",2017-11-09,"Thursday",9,"November",2017,45,313,1.61,1.63,1.59,1.625,1330000,0.015,"up",0.04,0.0251572,1.6
"1166","AAC","Agriculture","Farming",2017-11-10,"Friday",10,"November",2017,45,314,1.63,1.63,1.595,1.615,1200000,-0.015,"down",0.035,0.0219436,1.625
"1167","AAC","Agriculture","Farming",2017-11-13,"Monday",13,"November",2017,46,317,1.62,1.63,1.565,1.575,888821,-0.045,"down",0.065,0.0415335,1.615
"1168","AAC","Agriculture","Farming",2017-11-14,"Tuesday",14,"November",2017,46,318,1.555,1.57,1.555,1.555,688475,0,"up",0.015,0.0096463,1.575
"1169","AAC","Agriculture","Farming",2017-11-15,"Wednesday",15,"November",2017,46,319,1.535,1.54,1.34,1.44,7140000,-0.095,"down",0.2,0.149254,1.555
"1170","AAC","Agriculture","Farming",2017-11-16,"Thursday",16,"November",2017,46,320,1.43,1.45,1.4,1.4,3220000,-0.03,"down",0.05,0.0357143,1.44
"1171","AAC","Agriculture","Farming",2017-11-17,"Friday",17,"November",2017,46,321,1.415,1.42,1.35,1.355,3970000,-0.06,"down",0.07,0.0518519,1.4
"1172","AAC","Agriculture","Farming",2017-11-20,"Monday",20,"November",2017,47,324,1.355,1.365,1.295,1.3,3370000,-0.055,"down",0.07,0.0540541,1.355
"1173","AAC","Agriculture","Farming",2017-11-21,"Tuesday",21,"November",2017,47,325,1.31,1.32,1.28,1.29,2780000,-0.02,"down",0.04,0.03125,1.3
"1174","AAC","Agriculture","Farming",2017-11-22,"Wednesday",22,"November",2017,47,326,1.3,1.32,1.28,1.285,2920000,-0.015,"down",0.04,0.03125,1.29
"1175","AAC","Agriculture","Farming",2017-11-23,"Thursday",23,"November",2017,47,327,1.285,1.295,1.255,1.275,2740000,-0.01,"down",0.04,0.0318725,1.285
"1176","AAC","Agriculture","Farming",2017-11-24,"Friday",24,"November",2017,47,328,1.275,1.275,1.257,1.27,1170000,-0.005,"down",0.018,0.0143198,1.275
"1177","AAC","Agriculture","Farming",2017-11-27,"Monday",27,"November",2017,48,331,1.28,1.28,1.25,1.265,2120000,-0.015,"down",0.03,0.024,1.27
"1178","AAC","Agriculture","Farming",2017-11-28,"Tuesday",28,"November",2017,48,332,1.265,1.29,1.265,1.28,1500000,0.015,"up",0.025,0.0197628,1.265
"1179","AAC","Agriculture","Farming",2017-11-29,"Wednesday",29,"November",2017,48,333,1.3,1.32,1.29,1.315,1940000,0.015,"up",0.03,0.0232558,1.28
"1180","AAC","Agriculture","Farming",2017-11-30,"Thursday",30,"November",2017,48,334,1.32,1.32,1.285,1.295,2340000,-0.025,"down",0.035,0.0272374,1.315
"1181","AAC","Agriculture","Farming",2017-12-01,"Friday",1,"December",2017,48,335,1.305,1.352,1.295,1.35,2280000,0.045,"up",0.057,0.0440154,1.295
"1182","AAC","Agriculture","Farming",2017-12-04,"Monday",4,"December",2017,49,338,1.365,1.365,1.3,1.31,2170000,-0.055,"down",0.065,0.05,1.35
"1183","AAC","Agriculture","Farming",2017-12-05,"Tuesday",5,"December",2017,49,339,1.3,1.315,1.285,1.295,1200000,-0.005,"down",0.03,0.0233463,1.31
"1184","AAC","Agriculture","Farming",2017-12-06,"Wednesday",6,"December",2017,49,340,1.295,1.315,1.28,1.295,1200000,0,"up",0.035,0.0273437,1.295
"1185","AAC","Agriculture","Farming",2017-12-07,"Thursday",7,"December",2017,49,341,1.305,1.315,1.287,1.3,1020000,-0.005,"down",0.028,0.021756,1.295
"1186","AAC","Agriculture","Farming",2017-12-08,"Friday",8,"December",2017,49,342,1.31,1.31,1.285,1.3,1060000,-0.01,"down",0.025,0.0194553,1.3
"1187","AAC","Agriculture","Farming",2017-12-11,"Monday",11,"December",2017,50,345,1.3,1.3,1.28,1.28,879103,-0.02,"down",0.02,0.015625,1.3
"1188","AAC","Agriculture","Farming",2017-12-12,"Tuesday",12,"December",2017,50,346,1.285,1.292,1.27,1.275,1800000,-0.01,"down",0.022,0.0173228,1.28
"1189","AAC","Agriculture","Farming",2017-12-13,"Wednesday",13,"December",2017,50,347,1.275,1.28,1.257,1.27,1690000,-0.005,"down",0.023,0.0182975,1.275
"1190","AAC","Agriculture","Farming",2017-12-14,"Thursday",14,"December",2017,50,348,1.28,1.3,1.265,1.285,913620,0.005,"up",0.035,0.027668,1.27
"1191","AAC","Agriculture","Farming",2017-12-15,"Friday",15,"December",2017,50,349,1.29,1.295,1.267,1.285,958248,-0.005,"down",0.028,0.0220994,1.285
"1192","AAC","Agriculture","Farming",2017-12-18,"Monday",18,"December",2017,51,352,1.295,1.305,1.29,1.3,1060000,0.005,"up",0.015,0.0116279,1.285
"1193","AAC","Agriculture","Farming",2017-12-19,"Tuesday",19,"December",2017,51,353,1.31,1.31,1.275,1.28,1150000,-0.03,"down",0.035,0.027451,1.3
"1194","AAC","Agriculture","Farming",2017-12-20,"Wednesday",20,"December",2017,51,354,1.29,1.365,1.287,1.345,1820000,0.055,"up",0.078,0.0606061,1.28
"1195","AAC","Agriculture","Farming",2017-12-21,"Thursday",21,"December",2017,51,355,1.345,1.36,1.31,1.31,1900000,-0.035,"down",0.05,0.0381679,1.345
"1196","AAC","Agriculture","Farming",2017-12-22,"Friday",22,"December",2017,51,356,1.32,1.355,1.32,1.335,833373,0.015,"up",0.035,0.0265152,1.31
"1197","AAC","Agriculture","Farming",2017-12-27,"Wednesday",27,"December",2017,52,361,1.33,1.34,1.305,1.305,816987,-0.025,"down",0.035,0.0268199,1.335
"1198","AAC","Agriculture","Farming",2017-12-28,"Thursday",28,"December",2017,52,362,1.31,1.33,1.305,1.315,733178,0.005,"up",0.025,0.0191571,1.305
"1199","AAC","Agriculture","Farming",2017-12-29,"Friday",29,"December",2017,52,363,1.31,1.32,1.305,1.305,766397,-0.005,"down",0.015,0.0114943,1.315
"1200","AAC","Agriculture","Farming",2018-01-02,"Tuesday",2,"January",2018,0,2,1.32,1.325,1.305,1.305,666151,-0.015,"down",0.02,0.0153257,1.305
"1201","AAC","Agriculture","Farming",2018-01-03,"Wednesday",3,"January",2018,0,3,1.305,1.31,1.295,1.3,995573,-0.005,"down",0.015,0.011583,1.305
"1202","AAC","Agriculture","Farming",2018-01-04,"Thursday",4,"January",2018,0,4,1.295,1.315,1.295,1.3,735157,0.005,"up",0.02,0.015444,1.3
"1203","AAC","Agriculture","Farming",2018-01-05,"Friday",5,"January",2018,0,5,1.305,1.32,1.3,1.3,758373,-0.005,"down",0.02,0.0153846,1.3
"1204","AAC","Agriculture","Farming",2018-01-08,"Monday",8,"January",2018,1,8,1.3,1.315,1.3,1.31,894974,0.01,"up",0.015,0.0115385,1.3
"1205","AAC","Agriculture","Farming",2018-01-09,"Tuesday",9,"January",2018,1,9,1.31,1.325,1.302,1.305,964929,-0.005,"down",0.023,0.0176651,1.31
"1206","AAC","Agriculture","Farming",2018-01-10,"Wednesday",10,"January",2018,1,10,1.31,1.325,1.29,1.295,1510000,-0.015,"down",0.035,0.0271318,1.305
"1207","AAC","Agriculture","Farming",2018-01-11,"Thursday",11,"January",2018,1,11,1.295,1.3,1.275,1.28,1780000,-0.015,"down",0.025,0.0196078,1.295
"1208","AAC","Agriculture","Farming",2018-01-12,"Friday",12,"January",2018,1,12,1.285,1.295,1.262,1.27,959024,-0.015,"down",0.033,0.026149,1.28
"1209","AAC","Agriculture","Farming",2018-01-15,"Monday",15,"January",2018,2,15,1.28,1.28,1.26,1.27,897155,-0.01,"down",0.02,0.015873,1.27
"1210","AAC","Agriculture","Farming",2018-01-16,"Tuesday",16,"January",2018,2,16,1.27,1.28,1.26,1.275,728812,0.005,"up",0.02,0.015873,1.27
"1211","AAC","Agriculture","Farming",2018-01-17,"Wednesday",17,"January",2018,2,17,1.275,1.297,1.265,1.275,1330000,0,"up",0.032,0.0252964,1.275
"1212","AAC","Agriculture","Farming",2018-01-18,"Thursday",18,"January",2018,2,18,1.27,1.29,1.255,1.255,1300000,-0.015,"down",0.035,0.0278884,1.275
"1213","AAC","Agriculture","Farming",2018-01-19,"Friday",19,"January",2018,2,19,1.26,1.275,1.25,1.255,1220000,-0.005,"down",0.025,0.02,1.255
"1214","AAC","Agriculture","Farming",2018-01-22,"Monday",22,"January",2018,3,22,1.265,1.27,1.235,1.25,1130000,-0.015,"down",0.035,0.0283401,1.255
"1215","AAC","Agriculture","Farming",2018-01-23,"Tuesday",23,"January",2018,3,23,1.25,1.285,1.25,1.27,1200000,0.02,"up",0.035,0.028,1.25
"1216","AAC","Agriculture","Farming",2018-01-24,"Wednesday",24,"January",2018,3,24,1.285,1.3,1.25,1.265,1490000,-0.02,"down",0.05,0.04,1.27
"1217","AAC","Agriculture","Farming",2018-01-25,"Thursday",25,"January",2018,3,25,1.26,1.27,1.25,1.255,745794,-0.005,"down",0.02,0.016,1.265
"1218","AAC","Agriculture","Farming",2018-01-29,"Monday",29,"January",2018,4,29,1.27,1.27,1.252,1.255,812722,-0.015,"down",0.018,0.014377,1.255
"1219","AAC","Agriculture","Farming",2018-01-30,"Tuesday",30,"January",2018,4,30,1.255,1.26,1.25,1.25,897406,-0.005,"down",0.01,0.008,1.255
"1220","AAC","Agriculture","Farming",2018-01-31,"Wednesday",31,"January",2018,4,31,1.25,1.287,1.232,1.275,2210000,0.025,"up",0.055,0.0446429,1.25
"1221","AAC","Agriculture","Farming",2018-02-01,"Thursday",1,"February",2018,4,32,1.29,1.3,1.255,1.265,1640000,-0.025,"down",0.045,0.0358566,1.275
"1222","AAC","Agriculture","Farming",2018-02-02,"Friday",2,"February",2018,4,33,1.265,1.29,1.25,1.25,1610000,-0.015,"down",0.04,0.032,1.265
"1223","AAC","Agriculture","Farming",2018-02-05,"Monday",5,"February",2018,5,36,1.23,1.24,1.212,1.22,1530000,-0.01,"down",0.028,0.0231023,1.25
"1224","AAC","Agriculture","Farming",2018-02-06,"Tuesday",6,"February",2018,5,37,1.2,1.2,1.17,1.19,2850000,-0.01,"down",0.03,0.025641,1.22
"1225","AAC","Agriculture","Farming",2018-02-07,"Wednesday",7,"February",2018,5,38,1.21,1.225,1.192,1.195,1420000,-0.015,"down",0.033,0.0276846,1.19
"1226","AAC","Agriculture","Farming",2018-02-08,"Thursday",8,"February",2018,5,39,1.2,1.215,1.19,1.195,1540000,-0.005,"down",0.025,0.0210084,1.195
"1227","AAC","Agriculture","Farming",2018-02-09,"Friday",9,"February",2018,5,40,1.185,1.19,1.17,1.17,2100000,-0.015,"down",0.02,0.017094,1.195
"1228","AAC","Agriculture","Farming",2018-02-12,"Monday",12,"February",2018,6,43,1.18,1.182,1.15,1.15,2180000,-0.03,"down",0.032,0.0278261,1.17
"1229","AAC","Agriculture","Farming",2018-02-13,"Tuesday",13,"February",2018,6,44,1.155,1.165,1.135,1.135,1960000,-0.02,"down",0.03,0.0264317,1.15
"1230","AAC","Agriculture","Farming",2018-02-14,"Wednesday",14,"February",2018,6,45,1.13,1.145,1.12,1.12,1530000,-0.01,"down",0.025,0.0223214,1.135
"1231","AAC","Agriculture","Farming",2018-02-15,"Thursday",15,"February",2018,6,46,1.125,1.145,1.125,1.13,1310000,0.005,"up",0.02,0.0177778,1.12
"1232","AAC","Agriculture","Farming",2018-02-16,"Friday",16,"February",2018,6,47,1.14,1.145,1.122,1.125,859921,-0.015,"down",0.023,0.0204991,1.13
"1233","AAC","Agriculture","Farming",2018-02-19,"Monday",19,"February",2018,7,50,1.135,1.165,1.13,1.165,798982,0.03,"up",0.035,0.0309735,1.125
"1234","AAC","Agriculture","Farming",2018-02-20,"Tuesday",20,"February",2018,7,51,1.155,1.172,1.145,1.155,917960,0,"up",0.027,0.0235808,1.165
"1235","AAC","Agriculture","Farming",2018-02-21,"Wednesday",21,"February",2018,7,52,1.15,1.155,1.135,1.135,1090000,-0.015,"down",0.02,0.0176211,1.155
"1236","AAC","Agriculture","Farming",2018-02-22,"Thursday",22,"February",2018,7,53,1.14,1.145,1.12,1.12,1650000,-0.02,"down",0.025,0.0223214,1.135
"1237","AAC","Agriculture","Farming",2018-02-23,"Friday",23,"February",2018,7,54,1.13,1.14,1.117,1.125,1510000,-0.005,"down",0.023,0.0205909,1.12
"1238","AAC","Agriculture","Farming",2018-02-26,"Monday",26,"February",2018,8,57,1.135,1.19,1.125,1.14,2640000,0.005,"up",0.065,0.0577778,1.125
"1239","AAC","Agriculture","Farming",2018-02-27,"Tuesday",27,"February",2018,8,58,1.14,1.14,1.12,1.12,2120000,-0.02,"down",0.02,0.0178571,1.14
"1240","AAC","Agriculture","Farming",2018-02-28,"Wednesday",28,"February",2018,8,59,1.125,1.125,1.1,1.105,1980000,-0.02,"down",0.025,0.0227273,1.12
"1241","AAC","Agriculture","Farming",2018-03-01,"Thursday",1,"March",2018,8,60,1.105,1.105,1.075,1.095,2530000,-0.01,"down",0.03,0.027907,1.105
"1242","AAC","Agriculture","Farming",2018-03-02,"Friday",2,"March",2018,8,61,1.08,1.1,1.065,1.08,2000000,0,"up",0.035,0.0328638,1.095
"1243","AAC","Agriculture","Farming",2018-03-05,"Monday",5,"March",2018,9,64,1.09,1.13,1.08,1.12,2720000,0.03,"up",0.05,0.0462963,1.08
"1244","AAC","Agriculture","Farming",2018-03-06,"Tuesday",6,"March",2018,9,65,1.13,1.15,1.12,1.135,2310000,0.005,"up",0.03,0.0267857,1.12
"1245","AAC","Agriculture","Farming",2018-03-07,"Wednesday",7,"March",2018,9,66,1.13,1.15,1.1,1.12,1780000,-0.01,"down",0.05,0.0454545,1.135
"1246","AAC","Agriculture","Farming",2018-03-08,"Thursday",8,"March",2018,9,67,1.125,1.17,1.12,1.165,3670000,0.04,"up",0.05,0.0446429,1.12
"1247","AAC","Agriculture","Farming",2018-03-09,"Friday",9,"March",2018,9,68,1.17,1.27,1.167,1.215,4560000,0.045,"up",0.103,0.0882605,1.165
"1248","AAC","Agriculture","Farming",2018-03-12,"Monday",12,"March",2018,10,71,1.23,1.25,1.175,1.205,2980000,-0.025,"down",0.075,0.0638298,1.215
"1249","AAC","Agriculture","Farming",2018-03-13,"Tuesday",13,"March",2018,10,72,1.21,1.22,1.145,1.155,3060000,-0.055,"down",0.075,0.0655022,1.205
"1250","AAC","Agriculture","Farming",2018-03-14,"Wednesday",14,"March",2018,10,73,1.155,1.185,1.15,1.18,1810000,0.025,"up",0.035,0.0304348,1.155
"1251","AAC","Agriculture","Farming",2018-03-15,"Thursday",15,"March",2018,10,74,1.21,1.22,1.175,1.195,2170000,-0.015,"down",0.045,0.0382979,1.18
"1252","AAC","Agriculture","Farming",2018-03-16,"Friday",16,"March",2018,10,75,1.205,1.24,1.185,1.21,13290000,0.005,"up",0.055,0.0464135,1.195
"1253","AAC","Agriculture","Farming",2018-03-19,"Monday",19,"March",2018,11,78,1.215,1.215,1.15,1.155,2310000,-0.06,"down",0.065,0.0565217,1.21
"1254","AAC","Agriculture","Farming",2018-03-20,"Tuesday",20,"March",2018,11,79,1.15,1.17,1.14,1.165,2590000,0.015,"up",0.03,0.0263158,1.155
"1255","AAC","Agriculture","Farming",2018-03-21,"Wednesday",21,"March",2018,11,80,1.165,1.17,1.147,1.16,1150000,-0.005,"down",0.023,0.0200523,1.165
"1256","AAC","Agriculture","Farming",2018-03-22,"Thursday",22,"March",2018,11,81,1.155,1.165,1.145,1.155,940550,0,"up",0.02,0.0174672,1.16
"1257","AAC","Agriculture","Farming",2018-03-23,"Friday",23,"March",2018,11,82,1.145,1.17,1.135,1.16,1130000,0.015,"up",0.035,0.030837,1.155
"1258","AAC","Agriculture","Farming",2018-03-26,"Monday",26,"March",2018,12,85,1.155,1.16,1.125,1.13,1800000,-0.025,"down",0.035,0.0311111,1.16
"1259","AAC","Agriculture","Farming",2018-03-27,"Tuesday",27,"March",2018,12,86,1.15,1.18,1.14,1.18,1340000,0.03,"up",0.04,0.0350877,1.13
"1260","AAC","Agriculture","Farming",2018-03-28,"Wednesday",28,"March",2018,12,87,1.18,1.18,1.145,1.15,1120000,-0.03,"down",0.035,0.0305677,1.18
"1261","AAC","Agriculture","Farming",2018-03-29,"Thursday",29,"March",2018,12,88,1.16,1.19,1.145,1.185,1720000,0.025,"up",0.045,0.0393013,1.15
"1262","AAC","Agriculture","Farming",2018-04-03,"Tuesday",3,"April",2018,13,93,1.175,1.225,1.16,1.22,2510000,0.045,"up",0.065,0.0560345,1.185
"1263","AAC","Agriculture","Farming",2018-04-04,"Wednesday",4,"April",2018,13,94,1.095,1.165,1.08,1.12,7470000,0.025,"up",0.085,0.0787037,1.22
"1264","AAC","Agriculture","Farming",2018-04-05,"Thursday",5,"April",2018,13,95,1.12,1.15,1.095,1.13,2850000,0.01,"up",0.055,0.0502283,1.12
"1265","AAC","Agriculture","Farming",2018-04-06,"Friday",6,"April",2018,13,96,1.135,1.165,1.117,1.15,1740000,0.015,"up",0.048,0.0429722,1.13
"1266","AAC","Agriculture","Farming",2018-04-09,"Monday",9,"April",2018,14,99,1.165,1.19,1.15,1.155,1530000,-0.01,"down",0.04,0.0347826,1.15
"1267","AAC","Agriculture","Farming",2018-04-10,"Tuesday",10,"April",2018,14,100,1.16,1.195,1.15,1.18,1150000,0.02,"up",0.045,0.0391304,1.155
"1268","AAC","Agriculture","Farming",2018-04-11,"Wednesday",11,"April",2018,14,101,1.17,1.195,1.17,1.175,789413,0.005,"up",0.025,0.0213675,1.18
"1269","ABT","Agriculture","Farming",2017-01-09,"Monday",9,"January",2017,2,9,0.69,0.69,0.64,0.64,23540,-0.05,"down",0.05,0.078125,0.64
"1270","ABT","Agriculture","Farming",2017-01-10,"Tuesday",10,"January",2017,2,10,0.62,0.62,0.62,0.62,2000,0,"up",0,0,0.64
"1271","ABT","Agriculture","Farming",2017-01-11,"Wednesday",11,"January",2017,2,11,0.63,0.63,0.63,0.63,20000,0,"up",0,0,0.62
"1272","ABT","Agriculture","Farming",2017-01-12,"Thursday",12,"January",2017,2,12,0.64,0.64,0.64,0.64,0,0,"up",0,0,0.63
"1273","ABT","Agriculture","Farming",2017-01-13,"Friday",13,"January",2017,2,13,0.64,0.64,0.64,0.64,10300,0,"up",0,0,0.64
"1274","ABT","Agriculture","Farming",2017-01-16,"Monday",16,"January",2017,3,16,0.62,0.62,0.6,0.6,10000,-0.02,"down",0.02,0.0333333,0.64
"1275","ABT","Agriculture","Farming",2017-01-17,"Tuesday",17,"January",2017,3,17,0.6,0.6,0.6,0.6,0,0,"up",0,0,0.6
"1276","ABT","Agriculture","Farming",2017-01-18,"Wednesday",18,"January",2017,3,18,0.6,0.6,0.56,0.56,51560,-0.04,"down",0.04,0.0714286,0.6
"1277","ABT","Agriculture","Farming",2017-01-19,"Thursday",19,"January",2017,3,19,0.58,0.58,0.565,0.58,19001,0,"up",0.015,0.0265487,0.56
"1278","ABT","Agriculture","Farming",2017-01-20,"Friday",20,"January",2017,3,20,0.565,0.565,0.565,0.565,600,0,"up",0,0,0.58
"1279","ABT","Agriculture","Farming",2017-01-23,"Monday",23,"January",2017,4,23,0.59,0.59,0.565,0.59,48740,0,"up",0.025,0.0442478,0.565
"1280","ABT","Agriculture","Farming",2017-01-24,"Tuesday",24,"January",2017,4,24,0.56,0.56,0.56,0.56,0,0,"up",0,0,0.59
"1281","ABT","Agriculture","Farming",2017-01-25,"Wednesday",25,"January",2017,4,25,0.56,0.56,0.53,0.54,50740,-0.02,"down",0.03,0.0566038,0.56
"1282","ABT","Agriculture","Farming",2017-01-27,"Friday",27,"January",2017,4,27,0.55,0.6,0.55,0.6,34500,0.05,"up",0.05,0.0909091,0.54
"1283","ABT","Agriculture","Farming",2017-01-30,"Monday",30,"January",2017,5,30,0.55,0.55,0.55,0.55,20822,0,"up",0,0,0.6
"1284","ABT","Agriculture","Farming",2017-01-31,"Tuesday",31,"January",2017,5,31,0.55,0.55,0.55,0.55,1500,0,"up",0,0,0.55
"1285","ABT","Agriculture","Farming",2017-02-01,"Wednesday",1,"February",2017,5,32,0.56,0.56,0.55,0.55,6569,-0.01,"down",0.01,0.0181818,0.55
"1286","ABT","Agriculture","Farming",2017-02-02,"Thursday",2,"February",2017,5,33,0.55,0.55,0.55,0.55,650,0,"up",0,0,0.55
"1287","ABT","Agriculture","Farming",2017-02-03,"Friday",3,"February",2017,5,34,0.55,0.55,0.55,0.55,1210,0,"up",0,0,0.55
"1288","ABT","Agriculture","Farming",2017-02-06,"Monday",6,"February",2017,6,37,0.565,0.565,0.55,0.55,35000,-0.015,"down",0.015,0.0272727,0.55
"1289","ABT","Agriculture","Farming",2017-02-07,"Tuesday",7,"February",2017,6,38,0.55,0.55,0.55,0.55,0,0,"up",0,0,0.55
"1290","ABT","Agriculture","Farming",2017-02-08,"Wednesday",8,"February",2017,6,39,0.55,0.55,0.55,0.55,1472,0,"up",0,0,0.55
"1291","ABT","Agriculture","Farming",2017-02-09,"Thursday",9,"February",2017,6,40,0.56,0.56,0.56,0.56,7896,0,"up",0,0,0.55
"1292","ABT","Agriculture","Farming",2017-02-10,"Friday",10,"February",2017,6,41,0.57,0.57,0.57,0.57,620,0,"up",0,0,0.56
"1293","ABT","Agriculture","Farming",2017-02-13,"Monday",13,"February",2017,7,44,0.57,0.57,0.55,0.55,12781,-0.02,"down",0.02,0.0363636,0.57
"1294","ABT","Agriculture","Farming",2017-02-14,"Tuesday",14,"February",2017,7,45,0.55,0.55,0.55,0.55,1000,0,"up",0,0,0.55
"1295","ABT","Agriculture","Farming",2017-02-15,"Wednesday",15,"February",2017,7,46,0.54,0.54,0.54,0.54,4284,0,"up",0,0,0.55
"1296","ABT","Agriculture","Farming",2017-02-16,"Thursday",16,"February",2017,7,47,0.54,0.54,0.54,0.54,5700,0,"up",0,0,0.54
"1297","ABT","Agriculture","Farming",2017-02-17,"Friday",17,"February",2017,7,48,0.54,0.59,0.535,0.58,120984,0.04,"up",0.055,0.102804,0.54
"1298","ABT","Agriculture","Farming",2017-02-20,"Monday",20,"February",2017,8,51,0.555,0.58,0.555,0.57,94100,0.015,"up",0.025,0.045045,0.58
"1299","ABT","Agriculture","Farming",2017-02-21,"Tuesday",21,"February",2017,8,52,0.55,0.55,0.52,0.545,65499,-0.005,"down",0.03,0.0576923,0.57
"1300","ABT","Agriculture","Farming",2017-02-22,"Wednesday",22,"February",2017,8,53,0.51,0.51,0.51,0.51,3000,0,"up",0,0,0.545
"1301","ABT","Agriculture","Farming",2017-02-23,"Thursday",23,"February",2017,8,54,0.505,0.525,0.505,0.525,15250,0.02,"up",0.02,0.039604,0.51
"1302","ABT","Agriculture","Farming",2017-02-24,"Friday",24,"February",2017,8,55,0.52,0.52,0.5,0.5,47533,-0.02,"down",0.02,0.04,0.525
"1303","ABT","Agriculture","Farming",2017-02-27,"Monday",27,"February",2017,9,58,0.5,0.5,0.5,0.5,1500,0,"up",0,0,0.5
"1304","ABT","Agriculture","Farming",2017-02-28,"Tuesday",28,"February",2017,9,59,0.52,0.52,0.52,0.52,3000,0,"up",0,0,0.5
"1305","ABT","Agriculture","Farming",2017-03-01,"Wednesday",1,"March",2017,9,60,0.5,0.5,0.5,0.5,21217,0,"up",0,0,0.52
"1306","ABT","Agriculture","Farming",2017-03-02,"Thursday",2,"March",2017,9,61,0.475,0.475,0.475,0.475,1000,0,"up",0,0,0.5
"1307","ABT","Agriculture","Farming",2017-03-03,"Friday",3,"March",2017,9,62,0.51,0.52,0.48,0.49,44738,-0.02,"down",0.04,0.0833333,0.475
"1308","ABT","Agriculture","Farming",2017-03-06,"Monday",6,"March",2017,10,65,0.495,0.495,0.495,0.495,0,0,"up",0,0,0.49
"1309","ABT","Agriculture","Farming",2017-03-07,"Tuesday",7,"March",2017,10,66,0.495,0.495,0.495,0.495,0,0,"up",0,0,0.495
"1310","ABT","Agriculture","Farming",2017-03-08,"Wednesday",8,"March",2017,10,67,0.495,0.5,0.495,0.5,1700,0.005,"up",0.005,0.010101,0.495
"1311","ABT","Agriculture","Farming",2017-03-09,"Thursday",9,"March",2017,10,68,0.495,0.5,0.495,0.5,45446,0.005,"up",0.005,0.010101,0.5
